datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2017-12-13,25883,,312,https://zoek.officielebekendmakingen.nl/kst-25883-312,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-12-13,25424,,378,https://zoek.officielebekendmakingen.nl/kst-25424-378,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-12-13,21501,33,681,https://zoek.officielebekendmakingen.nl/kst-21501-33-681,vaste commissie voor Economische Zaken en Klimaat
2017-12-13,21501,07,1475,https://zoek.officielebekendmakingen.nl/kst-21501-07-1475,vaste commissie voor Financiën
2017-12-13,29247,,250,https://zoek.officielebekendmakingen.nl/kst-29247-250,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-12-20,27925,,619,https://zoek.officielebekendmakingen.nl/kst-27925-619,vaste commissie voor Buitenlandse Zaken
2017-12-20,21501,31,474,https://zoek.officielebekendmakingen.nl/kst-21501-31-474,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-12-20,21501,31,475,https://zoek.officielebekendmakingen.nl/kst-21501-31-475,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-12-20,21501,02,1809,https://zoek.officielebekendmakingen.nl/kst-21501-02-1809,vaste commissie voor Buitenlandse Zaken
2017-12-20,29521,,358,https://zoek.officielebekendmakingen.nl/kst-29521-358,vaste commissie voor Buitenlandse Zaken
2017-12-28,29502,,153,https://zoek.officielebekendmakingen.nl/kst-29502-153,vaste commissie voor Economische Zaken en Klimaat
2017-12-28,21501,02,1812,https://zoek.officielebekendmakingen.nl/kst-21501-02-1812,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-12-28,32317,,500,https://zoek.officielebekendmakingen.nl/kst-32317-500,vaste commissie voor Justitie en Veiligheid
2017-12-28,21501,04,204,https://zoek.officielebekendmakingen.nl/kst-21501-04-204,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-12-28,32317,,501,https://zoek.officielebekendmakingen.nl/kst-32317-501,vaste commissie voor Justitie en Veiligheid
