datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2012-05-04,28676,,150,https://zoek.officielebekendmakingen.nl/kst-28676-150,"vaste commissie voor Buitenlandse Zaken"
2012-05-04,28684,,351,https://zoek.officielebekendmakingen.nl/kst-28684-351,"vaste commissie voor Veiligheid en Justitie"
2012-05-04,33000,XIII,184,https://zoek.officielebekendmakingen.nl/kst-33000-XIII-184,"vaste commissie voor Buitenlandse Zaken"
2012-05-04,27925,,460,https://zoek.officielebekendmakingen.nl/kst-27925-460,"vaste commissie voor Buitenlandse Zaken"
2012-05-10,31524,,132,https://zoek.officielebekendmakingen.nl/kst-31524-132,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-05-10,29282,,154,https://zoek.officielebekendmakingen.nl/kst-29282-154,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-05-15,20361,,163,https://zoek.officielebekendmakingen.nl/kst-20361-163,"vaste commissie voor Buitenlandse Zaken"
2012-05-15,28684,,355,https://zoek.officielebekendmakingen.nl/kst-28684-355,"vaste commissie voor Veiligheid en Justitie"
2012-05-22,32805,,17,https://zoek.officielebekendmakingen.nl/kst-32805-17,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-05-22,25847,,104,https://zoek.officielebekendmakingen.nl/kst-25847-104,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-05-22,26234,,122,https://zoek.officielebekendmakingen.nl/kst-26234-122,"vaste commissie voor Financiën"
2012-05-22,21501,02,1154,https://zoek.officielebekendmakingen.nl/kst-21501-02-1154,"vaste commissie voor Buitenlandse Zaken"
2012-05-22,22831,,77,https://zoek.officielebekendmakingen.nl/kst-22831-77,"vaste commissie voor Buitenlandse Zaken"
2012-05-24,30950,,43,https://zoek.officielebekendmakingen.nl/kst-30950-43,"algemene commissie voor Immigratie en Asiel"
2012-05-24,26643,,240,https://zoek.officielebekendmakingen.nl/kst-26643-240,"vaste commissie voor Veiligheid en Justitie"
2012-05-25,21501,02,1156,https://zoek.officielebekendmakingen.nl/kst-21501-02-1156,"vaste commissie voor Europese Zaken"
2012-05-25,32706,,29,https://zoek.officielebekendmakingen.nl/kst-32706-29,"vaste commissie voor Defensie"
2012-05-30,32605,,95,https://zoek.officielebekendmakingen.nl/kst-32605-95,"vaste commissie voor Buitenlandse Zaken"
2012-05-30,21501,31,280,https://zoek.officielebekendmakingen.nl/kst-21501-31-280,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-05-30,33000,IV,73,https://zoek.officielebekendmakingen.nl/kst-33000-IV-73,"vaste commissie voor Koninkrijksrelaties"
2012-05-30,29924,,85,https://zoek.officielebekendmakingen.nl/kst-29924-85,"vaste commissie voor Defensie"
2012-05-30,31288,,291,https://zoek.officielebekendmakingen.nl/kst-31288-291,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-05-30,31839,,204,https://zoek.officielebekendmakingen.nl/kst-31839-204,"algemene commissie Jeugdzorg"
2012-05-30,31936,,112,https://zoek.officielebekendmakingen.nl/kst-31936-112,"vaste commissie voor Infrastructuur en Milieu"
2012-05-30,31265,,42,,"vaste commissie voor Veiligheid en Justitie"
2012-05-31,32598,,14,https://zoek.officielebekendmakingen.nl/kst-32598-14,"vaste commissie voor Infrastructuur en Milieu"
2012-06-01,32317,,120,https://zoek.officielebekendmakingen.nl/kst-32317-120,"vaste commissie voor Veiligheid en Justitie"
2012-06-06,21501,02,1158,https://zoek.officielebekendmakingen.nl/kst-21501-02-1158,"vaste commissie voor Europese Zaken"
2012-06-06,26234,,123,https://zoek.officielebekendmakingen.nl/kst-26234-123,"vaste commissie voor Financiën"
2012-06-13,21501,33,377,https://zoek.officielebekendmakingen.nl/kst-21501-33-377,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-06-13,28676,,161,https://zoek.officielebekendmakingen.nl/kst-28676-161,"vaste commissie voor Buitenlandse Zaken"
2012-06-13,29282,,155,https://zoek.officielebekendmakingen.nl/kst-29282-155,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-06-14,33000,V,151,https://zoek.officielebekendmakingen.nl/kst-33000-V-151,"vaste commissie voor Buitenlandse Zaken"
2012-06-15,21501,02,1159,https://zoek.officielebekendmakingen.nl/kst-21501-02-1159,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-06-15,25764,,65,https://zoek.officielebekendmakingen.nl/kst-25764-65,"vaste commissie voor Binnenlandse Zaken"
2012-06-18,31570,,23,https://zoek.officielebekendmakingen.nl/kst-31570-23,"vaste commissie voor Binnenlandse Zaken"
2012-06-18,29924,,87,https://zoek.officielebekendmakingen.nl/kst-29924-87,"vaste commissie voor Defensie"
2012-06-18,21501,30,290,https://zoek.officielebekendmakingen.nl/kst-21501-30-290,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-06-18,29427,,87,https://zoek.officielebekendmakingen.nl/kst-29427-87,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-06-18,32156,,34,https://zoek.officielebekendmakingen.nl/kst-32156-34,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-06-18,31524,,142,https://zoek.officielebekendmakingen.nl/kst-31524-142,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-06-25,21501,20,640,https://zoek.officielebekendmakingen.nl/kst-21501-20-640,"vaste commissie voor Europese Zaken"
2012-06-25,29385,,73,https://zoek.officielebekendmakingen.nl/kst-29385-73,"vaste commissie voor Infrastructuur en Milieu"
2012-06-25,31288,,294,https://zoek.officielebekendmakingen.nl/kst-31288-294,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-07-04,30597,,263,https://zoek.officielebekendmakingen.nl/kst-30597-263,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-07-09,21501,33,383,https://zoek.officielebekendmakingen.nl/kst-21501-33-383,"vaste commissie voor Infrastructuur en Milieu"
2012-07-09,30196,,181,https://zoek.officielebekendmakingen.nl/kst-30196-181,"TK"
2012-07-09,31289,,130,https://zoek.officielebekendmakingen.nl/kst-31289-130,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-07-11,17050,,418,https://zoek.officielebekendmakingen.nl/kst-17050-418,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-07-11,32317,,128,https://zoek.officielebekendmakingen.nl/kst-32317-128,"vaste commissie voor Veiligheid en Justitie"
2012-07-11,32623,,68,https://zoek.officielebekendmakingen.nl/kst-32623-68,"vaste commissie voor Buitenlandse Zaken"
2012-07-11,21501,32,627,https://zoek.officielebekendmakingen.nl/kst-21501-32-627,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-16,28684,,359,https://zoek.officielebekendmakingen.nl/kst-28684-359,"vaste commissie voor Binnenlandse Zaken"
2012-07-16,33163,,5,https://zoek.officielebekendmakingen.nl/kst-33163-5,"commissie voor de Rijksuitgaven"
2012-07-17,28973,,126,https://zoek.officielebekendmakingen.nl/kst-28973-126,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-17,29282,,167,https://zoek.officielebekendmakingen.nl/kst-29282-167,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-07-18,29521,,193,https://zoek.officielebekendmakingen.nl/kst-29521-193,"vaste commissie voor Buitenlandse Zaken"
2012-07-18,32623,,69,https://zoek.officielebekendmakingen.nl/kst-32623-69,"vaste commissie voor Defensie"
2012-07-18,29911,,70,https://zoek.officielebekendmakingen.nl/kst-29911-70,"vaste commissie voor Veiligheid en Justitie"
2012-07-18,29521,,194,https://zoek.officielebekendmakingen.nl/kst-29521-194,"vaste commissie voor Defensie"
2012-07-18,33000,X,98,https://zoek.officielebekendmakingen.nl/kst-33000-X-98,"vaste commissie voor Defensie"
2012-07-18,31125,,13,https://zoek.officielebekendmakingen.nl/kst-31125-13,"vaste commissie voor Defensie"
2012-07-20,27830,,103,https://zoek.officielebekendmakingen.nl/kst-27830-103,"vaste commissie voor Defensie"
2012-07-20,32827,,41,https://zoek.officielebekendmakingen.nl/kst-32827-41,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-07-20,33000,X,100,https://zoek.officielebekendmakingen.nl/kst-33000-X-100,"vaste commissie voor Defensie"
2012-07-20,29398,,334,https://zoek.officielebekendmakingen.nl/kst-29398-334,"vaste commissie voor Infrastructuur en Milieu"
2012-07-23,29023,,135,https://zoek.officielebekendmakingen.nl/kst-29023-135,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-23,21501,02,1170,https://zoek.officielebekendmakingen.nl/kst-21501-02-1170,"vaste commissie voor Buitenlandse Zaken"
2012-07-23,32637,,39,https://zoek.officielebekendmakingen.nl/kst-32637-39,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-23,21501,32,629,https://zoek.officielebekendmakingen.nl/kst-21501-32-629,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-24,22054,,200,https://zoek.officielebekendmakingen.nl/kst-22054-200,"vaste commissie voor Defensie"
2012-07-24,32757,,44,https://zoek.officielebekendmakingen.nl/kst-32757-44,"vaste commissie voor Binnenlandse Zaken"
2012-07-24,21501,07,935,https://zoek.officielebekendmakingen.nl/kst-21501-07-935,"vaste commissie voor Financiën"
2012-07-24,19637,,1569,https://zoek.officielebekendmakingen.nl/kst-19637-1569,"algemene commissie voor Immigratie en Asiel"
2012-07-24,21501,31,290,https://zoek.officielebekendmakingen.nl/kst-21501-31-290,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-07-24,19637,,1570,https://zoek.officielebekendmakingen.nl/kst-19637-1570,"algemene commissie voor Immigratie en Asiel"
2012-07-25,27529,,113,https://zoek.officielebekendmakingen.nl/kst-27529-113,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-07-25,29452,,152,https://zoek.officielebekendmakingen.nl/kst-29452-152,"vaste commissie voor Veiligheid en Justitie"
2012-07-25,32193,,34,https://zoek.officielebekendmakingen.nl/kst-32193-34,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-07-25,32706,,34,https://zoek.officielebekendmakingen.nl/kst-32706-34,"vaste commissie voor Defensie"
2012-07-25,31985,,14,https://zoek.officielebekendmakingen.nl/kst-31985-14,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-25,27529,,112,https://zoek.officielebekendmakingen.nl/kst-27529-112,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-07-25,29477,,199,https://zoek.officielebekendmakingen.nl/kst-29477-199,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-07-25,30872,,125,https://zoek.officielebekendmakingen.nl/kst-30872-125,"vaste commissie voor Infrastructuur en Milieu"
2012-07-26,31568,,114,https://zoek.officielebekendmakingen.nl/kst-31568-114,"vaste commissie voor Binnenlandse Zaken"
2012-07-26,20361,,166,https://zoek.officielebekendmakingen.nl/kst-20361-166,"vaste commissie voor Buitenlandse Zaken"
2012-07-26,29502,,104,https://zoek.officielebekendmakingen.nl/kst-29502-104,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-07-26,28479,,64,https://zoek.officielebekendmakingen.nl/kst-28479-64,"vaste commissie voor Binnenlandse Zaken"
2012-07-26,32175,,36,https://zoek.officielebekendmakingen.nl/kst-32175-36,"algemene commissie voor Immigratie, Integratie en Asiel"
2012-07-26,29924,,94,https://zoek.officielebekendmakingen.nl/kst-29924-94,"vaste commissie voor Binnenlandse Zaken"
2012-07-27,33042,,19,https://zoek.officielebekendmakingen.nl/kst-33042-19,"algemene commissie voor Immigratie en Asiel"
2012-07-27,33195,,14,https://zoek.officielebekendmakingen.nl/kst-33195-14,"vaste commissie voor Buitenlandse Zaken"
2012-07-27,21501,07,936,https://zoek.officielebekendmakingen.nl/kst-21501-07-936,"vaste commissie voor Financiën"
2012-07-30,33161,,105,https://zoek.officielebekendmakingen.nl/kst-33161-105,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-07-30,31560,,34,https://zoek.officielebekendmakingen.nl/kst-31560-34,"vaste commissie voor Binnenlandse Zaken"
2012-07-30,33000,X,102,https://zoek.officielebekendmakingen.nl/kst-33000-X-102,"vaste commissie voor Defensie"
2012-07-30,33173,,5,https://zoek.officielebekendmakingen.nl/kst-33173-5,"vaste commissie voor Veiligheid en Justitie"
2012-08-01,28286,,587,https://zoek.officielebekendmakingen.nl/kst-28286-587,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-08-01,21501,02,1172,https://zoek.officielebekendmakingen.nl/kst-21501-02-1172,"vaste commissie voor Europese Zaken"
2012-08-01,27925,,463,https://zoek.officielebekendmakingen.nl/kst-27925-463,"vaste commissie voor Defensie"
2012-08-01,29689,,410,https://zoek.officielebekendmakingen.nl/kst-29689-410,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-08-01,29270,,69,https://zoek.officielebekendmakingen.nl/kst-29270-69,"vaste commissie voor Veiligheid en Justitie"
2012-08-01,26956,,138,https://zoek.officielebekendmakingen.nl/kst-26956-138,"vaste commissie voor Infrastructuur en Milieu"
2012-08-02,31490,,98,https://zoek.officielebekendmakingen.nl/kst-31490-98,"vaste commissie voor Binnenlandse Zaken"
2012-08-02,31066,,143,https://zoek.officielebekendmakingen.nl/kst-31066-143,"vaste commissie voor Financiën"
2012-08-02,33000,VIII,221,https://zoek.officielebekendmakingen.nl/kst-33000-VIII-221,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-08-02,32620,,72,https://zoek.officielebekendmakingen.nl/kst-32620-72,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-08-02,30597,,261,https://zoek.officielebekendmakingen.nl/kst-30597-261,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-08-02,32660,,53,https://zoek.officielebekendmakingen.nl/kst-32660-53,"vaste commissie voor Infrastructuur en Milieu"
2012-08-02,29338,,117,https://zoek.officielebekendmakingen.nl/kst-29338-117,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-08-02,23645,,515,https://zoek.officielebekendmakingen.nl/kst-23645-515,"vaste commissie voor Infrastructuur en Milieu"
2012-08-06,33118,,5,https://zoek.officielebekendmakingen.nl/kst-33118-5,"vaste commissie voor Infrastructuur en Milieu"
2012-08-06,31839,,236,https://zoek.officielebekendmakingen.nl/kst-31839-236,"algemene commissie Jeugdzorg"
2012-08-06,26150,,124,https://zoek.officielebekendmakingen.nl/kst-26150-124,"vaste commissie voor Buitenlandse Zaken"
2012-08-06,29453,,272,https://zoek.officielebekendmakingen.nl/kst-29453-272,"vaste commissie voor Binnenlandse Zaken"
2012-08-06,33000,VIII,224,https://zoek.officielebekendmakingen.nl/kst-33000-VIII-224,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-08-06,29544,,409,https://zoek.officielebekendmakingen.nl/kst-29544-409,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-08-07,24587,,473,https://zoek.officielebekendmakingen.nl/kst-24587-473,"vaste commissie voor Veiligheid en Justitie"
2012-08-07,27625,,280,https://zoek.officielebekendmakingen.nl/kst-27625-280,"vaste commissie voor Infrastructuur en Milieu"
2012-08-07,31289,,131,https://zoek.officielebekendmakingen.nl/kst-31289-131,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-08-07,33223,,3,https://zoek.officielebekendmakingen.nl/kst-33223-3,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-08-08,29683,,139,https://zoek.officielebekendmakingen.nl/kst-29683-139,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-08-08,22054,,203,https://zoek.officielebekendmakingen.nl/kst-22054-203,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-08-10,30597,,262,https://zoek.officielebekendmakingen.nl/kst-30597-262,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-08-10,21501,32,632,https://zoek.officielebekendmakingen.nl/kst-21501-32-632,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-08-10,29689,,413,https://zoek.officielebekendmakingen.nl/kst-29689-413,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-08-10,21501,07,937,https://zoek.officielebekendmakingen.nl/kst-21501-07-937,"vaste commissie voor Financiën"
2012-08-15,33000,A,92,https://zoek.officielebekendmakingen.nl/kst-33000-A-92,"vaste commissie voor Infrastructuur en Milieu"
2012-08-15,32144,,20,https://zoek.officielebekendmakingen.nl/kst-32144-20,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-08-15,29515,,342,https://zoek.officielebekendmakingen.nl/kst-29515-342,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-08-16,32733,,78,https://zoek.officielebekendmakingen.nl/kst-32733-78,"vaste commissie voor Defensie"
2012-08-16,21501,07,939,https://zoek.officielebekendmakingen.nl/kst-21501-07-939,"vaste commissie voor Financiën"
2012-08-16,31250,,101,https://zoek.officielebekendmakingen.nl/kst-31250-101,"vaste commissie voor Buitenlandse Zaken"
2012-08-17,29544,,410,https://zoek.officielebekendmakingen.nl/kst-29544-410,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-08-17,32043,,126,https://zoek.officielebekendmakingen.nl/kst-32043-126,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-08-21,33037,,29,https://zoek.officielebekendmakingen.nl/kst-33037-29,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-09-05,31839,,240,https://zoek.officielebekendmakingen.nl/kst-31839-240,"algemene commissie Jeugdzorg"
2012-09-05,31839,,239,https://zoek.officielebekendmakingen.nl/kst-31839-239,"algemene commissie Jeugdzorg"
2012-09-05,29689,,414,https://zoek.officielebekendmakingen.nl/kst-29689-414,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-09-05,32761,,42,https://zoek.officielebekendmakingen.nl/kst-32761-42,"vaste commissie voor Veiligheid en Justitie"
2012-09-10,32043,,127,https://zoek.officielebekendmakingen.nl/kst-32043-127,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-09-11,19637,,1575,https://zoek.officielebekendmakingen.nl/kst-19637-1575,"algemene commissie voor Immigratie, Integratie en Asiel"
2012-09-12,32605,,108,https://zoek.officielebekendmakingen.nl/kst-32605-108,"vaste commissie voor Buitenlandse Zaken"
2012-09-12,22831,,82,https://zoek.officielebekendmakingen.nl/kst-22831-82,"vaste commissie voor Buitenlandse Zaken"
2012-09-13,31288,,314,https://zoek.officielebekendmakingen.nl/kst-31288-314,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-09-13,26488,,304,https://zoek.officielebekendmakingen.nl/kst-26488-304,"vaste commissie voor Defensie"
2012-09-13,32605,,109,https://zoek.officielebekendmakingen.nl/kst-32605-109,"vaste commissie voor Buitenlandse Zaken"
2012-09-17,32550,,41,https://zoek.officielebekendmakingen.nl/kst-32550-41,"vaste commissie voor Binnenlandse Zaken"
2012-10-03,21501,28,83,https://zoek.officielebekendmakingen.nl/kst-21501-28-83,"vaste commissie voor Defensie"
2012-10-04,32043,,135,https://zoek.officielebekendmakingen.nl/kst-32043-135,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-10-22,21501,04,147,https://zoek.officielebekendmakingen.nl/kst-21501-04-147,"vaste commissie voor Buitenlandse Zaken"
2012-10-22,28676,,166,https://zoek.officielebekendmakingen.nl/kst-28676-166,"vaste commissie voor Defensie"
2012-10-25,26234,,127,https://zoek.officielebekendmakingen.nl/kst-26234-127,"vaste commissie voor Financiën"
2012-10-25,21501,30,297,https://zoek.officielebekendmakingen.nl/kst-21501-30-297,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-11-01,33400,A,10,https://zoek.officielebekendmakingen.nl/kst-33400-A-10,"vaste commissie voor Infrastructuur en Milieu"
2012-11-01,32175,,46,https://zoek.officielebekendmakingen.nl/kst-32175-46,"vaste commissie voor Veiligheid en Justitie"
2012-11-01,21501,32,652,https://zoek.officielebekendmakingen.nl/kst-21501-32-652,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-11-01,21501,02,1190,https://zoek.officielebekendmakingen.nl/kst-21501-02-1190,"vaste commissie voor Europese Zaken"
2012-11-01,30597,,269,https://zoek.officielebekendmakingen.nl/kst-30597-269,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-11-01,22026,,369,https://zoek.officielebekendmakingen.nl/kst-22026-369,"vaste commissie voor Infrastructuur en Milieu"
2012-11-06,27926,,191,https://zoek.officielebekendmakingen.nl/kst-27926-191,"vaste commissie voor Binnenlandse Zaken"
2012-11-07,32623,,73,https://zoek.officielebekendmakingen.nl/kst-32623-73,"vaste commissie voor Buitenlandse Zaken"
2012-11-07,27858,,121,https://zoek.officielebekendmakingen.nl/kst-27858-121,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-11-07,21501,02,1191,https://zoek.officielebekendmakingen.nl/kst-21501-02-1191,"vaste commissie voor Buitenlandse Zaken"
2012-11-07,29984,,330,https://zoek.officielebekendmakingen.nl/kst-29984-330,"vaste commissie voor Infrastructuur en Milieu"
2012-11-08,33275,,2,https://zoek.officielebekendmakingen.nl/kst-33275-2,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-11-08,32735,,71,https://zoek.officielebekendmakingen.nl/kst-32735-71,"vaste commissie voor Buitenlandse Zaken"
2012-11-08,21501,33,391,https://zoek.officielebekendmakingen.nl/kst-21501-33-391,"vaste commissie voor Infrastructuur en Milieu"
2012-11-15,21501,07,959,https://zoek.officielebekendmakingen.nl/kst-21501-07-959,"vaste commissie voor Financiën"
2012-11-22,32317,,142,https://zoek.officielebekendmakingen.nl/kst-32317-142,"vaste commissie voor Veiligheid en Justitie"
2012-11-28,21501,30,300,https://zoek.officielebekendmakingen.nl/kst-21501-30-300,"vaste commissie voor Economische Zaken"
2012-12-05,30597,,276,https://zoek.officielebekendmakingen.nl/kst-30597-276,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-12-05,21501,07,973,https://zoek.officielebekendmakingen.nl/kst-21501-07-973,"vaste commissie voor Financiën"
2012-12-11,26407,,81,https://zoek.officielebekendmakingen.nl/kst-26407-81,"vaste commissie voor Economische Zaken"
2012-12-11,21501,02,1203,https://zoek.officielebekendmakingen.nl/kst-21501-02-1203,"vaste commissie voor Buitenlandse Zaken"
2012-12-11,28286,,607,https://zoek.officielebekendmakingen.nl/kst-28286-607,"vaste commissie voor Economische Zaken"
2012-12-11,21501,02,1202,https://zoek.officielebekendmakingen.nl/kst-21501-02-1202,"vaste commissie voor Europese Zaken"
2012-12-12,21501,34,197,https://zoek.officielebekendmakingen.nl/kst-21501-34-197,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-12-12,33400,V,16,https://zoek.officielebekendmakingen.nl/kst-33400-V-16,"vaste commissie voor Buitenlandse Zaken"
2012-12-13,24095,,327,https://zoek.officielebekendmakingen.nl/kst-24095-327,"vaste commissie voor Economische Zaken"
2012-12-13,28676,,171,https://zoek.officielebekendmakingen.nl/kst-28676-171,"vaste commissie voor Buitenlandse Zaken"
2012-12-18,29838,,61,https://zoek.officielebekendmakingen.nl/kst-29838-61,"vaste commissie voor Veiligheid en Justitie"
2012-12-18,31311,,95,https://zoek.officielebekendmakingen.nl/kst-31311-95,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-12-18,29544,,424,https://zoek.officielebekendmakingen.nl/kst-29544-424,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-12-18,21501,32,674,https://zoek.officielebekendmakingen.nl/kst-21501-32-674,"vaste commissie voor Economische Zaken"
2012-12-28,29502,,108,https://zoek.officielebekendmakingen.nl/kst-29502-108,"vaste commissie voor Economische Zaken"
2012-12-28,29817,,97,https://zoek.officielebekendmakingen.nl/kst-29817-97,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-12-28,21501,31,300,https://zoek.officielebekendmakingen.nl/kst-21501-31-300,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-12-28,29628,,349,https://zoek.officielebekendmakingen.nl/kst-29628-349,"vaste commissie voor Veiligheid en Justitie"
