datum,antwoord nummer,url
2016-01-27,2016D03081,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1276
2016-01-27,2016D03148,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1327
2016-01-27,2016D03212,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1301
2016-01-27,2016D03169,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1299
2016-01-27,2016D03067,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1305
2016-01-27,2016D03028,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1298
2016-01-27,2016D03082,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1278
2016-01-27,2016D03143,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1303
2016-01-27,2016D03138,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1326
2016-01-27,2016D03175,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1328
2016-01-27,2016D03073,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1306
2016-01-27,2016D03090,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1311
2016-01-28,2016D03568,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1317
2016-01-28,2016D03529,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1308
2016-01-28,2016D03530,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1307
2016-01-28,2016D03206,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1330
2016-01-28,2016D03343,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1310
2016-01-28,2016D03511,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1313
2016-01-28,2016D03345,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1314
2016-01-28,2016D03202,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1329
2016-01-28,2016D03453,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1312
2016-01-28,2016D03344,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1275
2016-01-28,2016D03570,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1315
2016-01-28,2016D03491,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1318
2016-01-28,2016D03523,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1309
